id,lego_count,bb_list
1_4677,1,"[(282, 1491, 1559, 2182)]"
1_4678,1,"[(400, 1045, 2857, 2707)]"
1_4679,1,"[(1288, 1701, 2183, 2661)]"
1_468,1,"[(169, 68, 253, 121)]"
1_4680,1,"[(178, 137, 240, 166)]"
1_4681,1,"[(357, 717, 458, 918)]"
1_4682,1,"[(1005, 1102, 1910, 1985)]"
1_4683,1,"[(1152, 1100, 1972, 1734)]"
1_4684,1,"[(176, 359, 235, 416)]"
1_4685,1,"[(168, 266, 245, 309)]"
1_4686,1,"[(171, 188, 242, 234)]"
1_4687,1,"[(1173, 701, 1562, 1041)]"
1_4688,1,"[(824, 1476, 1675, 2078)]"
1_4689,1,"[(1046, 1635, 2286, 2727)]"
1_469,1,"[(1024, 1133, 1654, 1720)]"
1_4690,1,"[(754, 1862, 2471, 2881)]"
1_4691,1,"[(169, 261, 246, 307)]"
1_4692,1,"[(525, 1619, 1431, 2800)]"
1_4693,1,"[(201, 90, 223, 111)]"
1_4694,1,"[(150, 299, 267, 428)]"
1_4695,1,"[(183, 361, 238, 409)]"
1_4696,1,"[(177, 177, 241, 268)]"
1_4697,1,"[(1122, 1780, 1925, 2861)]"
1_4698,1,"[(174, 79, 247, 127)]"
1_4699,1,"[(178, 160, 241, 199)]"
1_47,1,"[(1223, 1925, 2017, 2712)]"
1_470,1,"[(907, 2533, 1504, 3097)]"
1_4700,1,"[(974, 1236, 1570, 1862)]"
1_4701,1,"[(1442, 2315, 2088, 2907)]"
1_4702,1,"[(170, 81, 241, 120)]"
1_4703,1,"[(348, 92, 494, 233)]"
1_4704,1,"[(176, 159, 242, 199)]"
1_4705,1,"[(1063, 1388, 1569, 1851)]"
1_4706,1,"[(335, 745, 484, 875)]"
1_4707,1,"[(1188, 1904, 2229, 2752)]"
1_4708,1,"[(1098, 1268, 1521, 1749)]"
1_4709,1,"[(822, 1683, 1346, 1989)]"
1_471,1,"[(184, 238, 232, 279)]"
1_4710,1,"[(364, 427, 474, 532)]"
1_4711,1,"[(195, 164, 222, 190)]"
1_4712,1,"[(179, 127, 242, 168)]"
1_4713,1,"[(624, 1066, 1397, 1697)]"
1_4714,1,"[(308, 206, 624, 539)]"
1_4715,1,"[(193, 85, 234, 123)]"
1_4716,1,"[(397, 133, 446, 186)]"
1_4717,1,"[(174, 186, 243, 240)]"
1_4718,1,"[(177, 355, 229, 398)]"
1_4719,1,"[(147, 335, 264, 444)]"
1_472,1,"[(1071, 1563, 2479, 2654)]"
1_4720,1,"[(152, 341, 256, 434)]"
1_4721,1,"[(840, 1555, 1286, 1996)]"
1_4722,1,"[(368, 101, 471, 214)]"
1_4723,1,"[(1075, 1521, 1756, 2237)]"
1_4724,1,"[(790, 1541, 1288, 2072)]"
1_4725,1,"[(380, 411, 450, 523)]"
1_4726,1,"[(739, 1116, 2056, 1958)]"
1_4727,1,"[(1060, 999, 1527, 1524)]"
1_4728,1,"[(157, 192, 265, 241)]"
1_4729,1,"[(177, 382, 239, 519)]"
1_473,1,"[(1627, 248, 2072, 2136)]"
1_4730,1,"[(263, 43, 583, 274)]"
1_4731,1,"[(188, 224, 231, 264)]"
1_4732,1,"[(1796, 1470, 2329, 2199)]"
1_4733,1,"[(1289, 1773, 1942, 2274)]"
1_4734,1,"[(1117, 1715, 1990, 2565)]"
1_4735,1,"[(374, 111, 475, 205)]"
1_4736,1,"[(378, 376, 457, 567)]"
1_4737,1,"[(1334, 1662, 1866, 2133)]"
1_4738,1,"[(883, 1764, 2162, 2795)]"
1_4739,1,"[(270, 175, 822, 784)]"
1_474,1,"[(576, 1451, 1894, 1622)]"
1_4740,1,"[(1326, 1187, 2184, 1981)]"
1_4741,1,"[(336, 67, 508, 256)]"
1_4742,1,"[(363, 432, 466, 518)]"
1_4743,1,"[(1118, 1617, 1356, 1882)]"
1_4744,1,"[(156, 61, 302, 216)]"
1_4745,1,"[(1347, 2137, 2048, 2791)]"
1_4746,1,"[(167, 278, 242, 395)]"
1_4747,1,"[(342, 672, 481, 964)]"
1_4748,1,"[(169, 146, 251, 221)]"
1_4749,1,"[(360, 224, 719, 557)]"
1_475,1,"[(1795, 2033, 2352, 2439)]"
1_4750,1,"[(177, 50, 247, 93)]"
1_4751,1,"[(198, 135, 222, 165)]"
1_4752,1,"[(1948, 751, 2631, 1668)]"
1_4753,1,"[(147, 395, 258, 502)]"
1_4754,1,"[(1259, 2107, 2255, 3061)]"
1_4755,1,"[(1375, 1544, 2242, 2440)]"
1_4756,1,"[(181, 199, 561, 564)]"
1_4757,1,"[(1319, 1513, 1903, 2193)]"
1_4758,1,"[(1089, 2222, 1661, 2918)]"
1_4759,1,"[(382, 621, 872, 1366)]"
1_476,1,"[(304, 80, 782, 926)]"
1_4760,1,"[(184, 187, 225, 222)]"
1_4761,1,"[(159, 379, 257, 511)]"
1_4762,1,"[(905, 1187, 1241, 1594)]"
1_4763,1,"[(366, 759, 471, 871)]"
1_4764,1,"[(676, 1267, 1222, 1775)]"
1_4765,1,"[(167, 124, 255, 183)]"
1_4766,1,"[(1027, 1150, 1776, 1904)]"
1_4767,1,"[(1652, 1858, 1974, 2126)]"
1_4768,1,"[(1388, 2582, 1934, 2988)]"
1_4769,1,"[(2189, 809, 2731, 1424)]"
1_477,1,"[(1455, 1400, 2055, 2013)]"
1_4770,1,"[(1048, 1078, 1388, 2660)]"
1_4771,1,"[(619, 1625, 1829, 2752)]"
1_4772,1,"[(144, 347, 273, 426)]"
1_4773,1,"[(179, 90, 258, 141)]"
1_4774,1,"[(1263, 1108, 1433, 2193)]"
1_4775,1,"[(683, 1, 1128, 465)]"
1_4776,1,"[(321, 720, 502, 904)]"
1_4777,1,"[(1, 1, 800, 636)]"
1_4778,1,"[(1589, 1614, 2247, 2111)]"
1_4779,1,"[(165, 123, 252, 185)]"
1_478,1,"[(1040, 1337, 2221, 2082)]"
1_4780,1,"[(163, 181, 258, 259)]"
1_4781,1,"[(171, 103, 249, 155)]"
1_4782,1,"[(1169, 757, 1472, 2048)]"
1_4783,1,"[(187, 35, 229, 60)]"
1_4784,1,"[(368, 0, 485, 373)]"
1_4785,1,"[(364, 748, 502, 873)]"
1_4786,1,"[(182, 127, 232, 191)]"
1_4787,1,"[(177, 219, 237, 278)]"
1_4788,1,"[(176, 115, 247, 185)]"
1_4789,1,"[(341, 416, 491, 538)]"
1_479,1,"[(1433, 2607, 2543, 3300)]"
1_4790,1,"[(975, 1300, 1429, 1936)]"
1_4791,1,"[(2178, 721, 3234, 1762)]"
1_4792,1,"[(173, 375, 245, 480)]"
1_4793,1,"[(150, 372, 265, 484)]"
1_4794,1,"[(1067, 775, 1506, 1217)]"
1_4795,1,"[(163, 303, 252, 371)]"
1_4796,1,"[(184, 137, 234, 170)]"
1_4797,1,"[(194, 86, 219, 110)]"
1_4798,1,"[(935, 1680, 1192, 1895)]"
1_4799,1,"[(1624, 1578, 2343, 2141)]"
1_48,1,"[(185, 366, 223, 408)]"
1_480,1,"[(155, 250, 234, 332)]"
1_4800,1,"[(175, 192, 243, 233)]"
1_4801,1,"[(1334, 1827, 1773, 2298)]"
1_4802,1,"[(170, 96, 239, 146)]"
1_4803,1,"[(154, 153, 558, 565)]"
1_4804,1,"[(1227, 1769, 1966, 2436)]"
1_4805,1,"[(304, 3, 538, 275)]"
1_4806,1,"[(750, 932, 2299, 2785)]"
1_4807,1,"[(355, 772, 460, 841)]"
1_4808,1,"[(1946, 1246, 2433, 1607)]"
1_4809,1,"[(1192, 2419, 2215, 3133)]"
1_481,1,"[(199, 112, 222, 135)]"
1_4810,1,"[(1033, 1217, 1599, 1796)]"
1_4811,1,"[(1487, 1835, 2010, 2405)]"
1_4812,1,"[(354, 307, 755, 720)]"
1_4813,1,"[(195, 163, 222, 194)]"
1_4814,1,"[(1216, 1566, 1551, 1777)]"
1_4815,1,"[(328, 741, 471, 896)]"
1_4816,1,"[(345, 777, 479, 859)]"
1_4817,1,"[(2000, 1408, 2743, 2215)]"
1_4818,1,"[(769, 1429, 1593, 2049)]"
1_4819,1,"[(314, 13, 523, 307)]"
1_482,1,"[(184, 232, 240, 327)]"
1_4820,1,"[(1078, 1504, 1541, 1710)]"
1_4821,1,"[(1381, 2213, 1908, 2744)]"
1_4822,1,"[(167, 339, 230, 460)]"
1_4823,1,"[(147, 244, 255, 325)]"
1_4824,1,"[(183, 92, 234, 159)]"
1_4825,1,"[(176, 80, 246, 125)]"
1_4826,1,"[(151, 192, 280, 237)]"
1_4827,1,"[(1328, 1405, 2126, 2247)]"
1_4828,1,"[(335, 401, 504, 526)]"
1_4829,1,"[(309, 354, 523, 570)]"
1_483,1,"[(146, 309, 279, 365)]"
1_4830,1,"[(1416, 1469, 1935, 2591)]"
1_4831,1,"[(375, 72, 473, 259)]"
1_4832,1,"[(1263, 2176, 2518, 2861)]"
1_4833,1,"[(357, 760, 462, 859)]"
1_4834,1,"[(187, 229, 229, 266)]"
1_4835,1,"[(346, 730, 463, 900)]"
1_4836,1,"[(1825, 1274, 2283, 1675)]"
1_4837,1,"[(329, 283, 817, 750)]"
1_4838,1,"[(175, 190, 243, 227)]"
1_4839,1,"[(359, 80, 515, 220)]"
1_484,1,"[(597, 1237, 1009, 1705)]"
1_4840,1,"[(785, 1936, 1936, 3032)]"
1_4841,1,"[(137, 388, 274, 512)]"
1_4842,1,"[(164, 216, 247, 281)]"
1_4843,1,"[(974, 463, 2754, 1775)]"
1_4844,1,"[(933, 927, 1500, 1269)]"
1_4845,1,"[(175, 154, 246, 209)]"
1_4846,1,"[(192, 364, 219, 401)]"
1_4847,1,"[(1143, 1450, 1553, 1866)]"
1_4848,1,"[(353, 413, 479, 540)]"
1_4849,1,"[(948, 1317, 1440, 1749)]"
1_485,1,"[(182, 125, 231, 173)]"
1_4850,1,"[(1239, 1699, 2370, 2882)]"
1_4851,1,"[(839, 1420, 1388, 1735)]"
1_4852,1,"[(192, 82, 229, 152)]"
1_4853,1,"[(164, 306, 247, 369)]"
1_4854,1,"[(898, 1701, 1287, 1989)]"
1_4855,1,"[(187, 234, 227, 263)]"
1_4856,1,"[(176, 257, 229, 322)]"
1_4857,1,"[(1496, 2004, 2094, 2567)]"
1_4858,1,"[(177, 77, 243, 129)]"
1_4859,1,"[(186, 196, 232, 233)]"
1_486,1,"[(1376, 1111, 1787, 1524)]"
1_4860,1,"[(258, 589, 567, 1046)]"
1_4861,1,"[(261, 0, 587, 350)]"
1_4862,1,"[(1111, 1926, 2274, 2472)]"
1_4863,1,"[(389, 445, 444, 501)]"
1_4864,1,"[(169, 105, 246, 138)]"
1_4865,1,"[(1110, 1593, 1710, 2208)]"
1_4866,1,"[(161, 170, 244, 240)]"
1_4867,1,"[(152, 289, 261, 385)]"
1_4868,1,"[(340, 164, 711, 576)]"
1_4869,1,"[(571, 1890, 1122, 2131)]"
1_487,1,"[(1180, 2502, 1920, 3362)]"
1_4870,1,"[(316, 667, 506, 961)]"
1_4871,1,"[(326, 773, 491, 869)]"
1_4872,1,"[(168, 281, 250, 383)]"
1_4873,1,"[(306, 695, 530, 932)]"
1_4874,1,"[(179, 358, 234, 412)]"
1_4875,1,"[(1201, 1768, 1571, 2326)]"
1_4876,1,"[(158, 117, 258, 184)]"
1_4877,1,"[(183, 369, 229, 401)]"
1_4878,1,"[(1616, 1483, 2234, 1816)]"
1_4879,1,"[(996, 1110, 1449, 1557)]"
1_488,1,"[(389, 100, 456, 209)]"
1_4880,1,"[(665, 1199, 1651, 1792)]"
1_4881,1,"[(344, 298, 866, 670)]"
1_4882,1,"[(1398, 2348, 1925, 2917)]"
1_4883,1,"[(194, 232, 222, 259)]"
1_4884,1,"[(180, 76, 242, 131)]"
1_4885,1,"[(885, 1373, 2008, 2621)]"
1_4886,1,"[(1232, 1010, 2029, 1829)]"
1_4887,1,"[(1057, 961, 1697, 1756)]"
1_4888,1,"[(1562, 3182, 2255, 3618)]"
1_4889,1,"[(1165, 1209, 1680, 1612)]"
1_489,1,"[(191, 99, 226, 135)]"
1_4890,1,"[(1069, 1983, 2065, 2921)]"
1_4891,1,"[(1246, 1218, 2059, 2307)]"
1_4892,1,"[(191, 88, 222, 112)]"
1_4893,1,"[(1733, 2179, 1994, 2474)]"
1_4894,1,"[(1675, 2443, 2261, 2956)]"
1_4895,1,"[(317, 727, 486, 919)]"
1_4896,1,"[(688, 908, 1785, 1581)]"
1_4897,1,"[(180, 129, 232, 175)]"
1_4898,1,"[(1669, 1050, 2154, 1562)]"
1_4899,1,"[(338, 709, 495, 896)]"
1_49,1,"[(1529, 1901, 1992, 2411)]"
1_490,1,"[(372, 751, 445, 905)]"
1_4900,1,"[(149, 282, 263, 389)]"
1_4901,1,"[(1018, 963, 1600, 1545)]"
1_4902,1,"[(347, 80, 491, 219)]"
1_4903,1,"[(178, 202, 242, 290)]"
1_4904,1,"[(371, 427, 464, 519)]"
1_4905,1,"[(193, 125, 229, 165)]"
1_4906,1,"[(335, 75, 509, 249)]"
1_4907,1,"[(184, 187, 237, 233)]"
1_4908,1,"[(357, 99, 487, 219)]"
1_4909,1,"[(171, 163, 243, 204)]"
1_491,1,"[(1497, 1409, 1843, 1783)]"
1_4910,1,"[(1135, 1039, 1615, 1567)]"
1_4911,1,"[(178, 142, 247, 195)]"
1_4912,1,"[(1654, 2126, 2227, 2689)]"
1_4913,1,"[(1304, 1701, 1987, 2417)]"
1_4914,1,"[(1660, 1237, 2434, 2175)]"
1_4915,1,"[(176, 298, 243, 368)]"
1_4916,1,"[(291, 693, 521, 933)]"
1_4917,1,"[(168, 301, 244, 434)]"
1_4918,1,"[(590, 1924, 1908, 2695)]"
1_4919,1,"[(1185, 1140, 2168, 1947)]"
1_492,1,"[(859, 1345, 1738, 2186)]"
1_4920,1,"[(821, 1058, 1541, 1820)]"
1_4921,1,"[(169, 114, 253, 184)]"
1_4922,1,"[(360, 433, 466, 512)]"
1_4923,1,"[(168, 252, 239, 317)]"
1_4924,1,"[(355, 84, 495, 216)]"
1_4925,1,"[(170, 299, 235, 372)]"
1_4926,1,"[(185, 74, 231, 114)]"
1_4927,1,"[(172, 120, 238, 171)]"
1_4928,1,"[(183, 226, 227, 262)]"
1_4929,1,"[(1133, 906, 1478, 1298)]"
1_493,1,"[(377, 773, 440, 841)]"
1_4930,1,"[(309, 746, 511, 880)]"
1_4931,1,"[(170, 78, 248, 128)]"
1_4932,1,"[(186, 33, 228, 60)]"
1_4933,1,"[(166, 148, 262, 215)]"
1_4934,1,"[(191, 123, 232, 186)]"
1_4935,1,"[(182, 258, 228, 299)]"
1_4936,1,"[(1900, 1358, 2229, 1798)]"
1_4937,1,"[(192, 314, 223, 349)]"
1_4938,1,"[(1143, 1276, 1487, 1712)]"
1_4939,1,"[(191, 137, 229, 167)]"
1_494,1,"[(171, 229, 246, 284)]"
1_4940,1,"[(964, 1507, 1577, 2087)]"
1_4941,1,"[(1530, 933, 2498, 1856)]"
1_4942,1,"[(1028, 1951, 1412, 2429)]"
1_4943,1,"[(184, 90, 231, 147)]"
1_4944,1,"[(339, 74, 504, 247)]"
1_4945,1,"[(158, 292, 258, 381)]"
1_4946,1,"[(186, 263, 231, 303)]"
1_4947,1,"[(203, 79, 648, 245)]"
1_4948,1,"[(1106, 1221, 1983, 2129)]"
1_4949,1,"[(319, 408, 514, 538)]"
1_495,1,"[(387, 212, 695, 543)]"
1_4950,1,"[(1005, 1645, 1521, 2200)]"
1_4951,1,"[(167, 131, 258, 174)]"
1_4952,1,"[(195, 135, 224, 167)]"
1_4953,1,"[(909, 1681, 1578, 2958)]"
1_4954,1,"[(374, 761, 449, 865)]"
1_4955,1,"[(1344, 1701, 2053, 2189)]"
1_4956,1,"[(188, 152, 227, 190)]"
1_4957,1,"[(342, 285, 794, 855)]"
1_4958,1,"[(181, 187, 228, 239)]"
1_4959,1,"[(291, 351, 541, 598)]"
1_496,1,"[(798, 1109, 1606, 1901)]"
1_4960,1,"[(689, 1606, 1540, 2155)]"
1_4961,1,"[(200, 89, 222, 111)]"
1_4962,1,"[(1762, 1753, 2274, 2148)]"
1_4963,1,"[(1298, 1691, 1580, 2208)]"
1_4964,1,"[(186, 196, 232, 232)]"
1_4965,1,"[(1156, 1374, 1987, 2069)]"
1_4966,1,"[(165, 137, 264, 172)]"
1_4967,1,"[(1372, 1605, 2150, 2466)]"
1_4968,1,"[(1550, 1983, 2395, 2834)]"
1_4969,1,"[(138, 402, 278, 492)]"
1_497,1,"[(1079, 1420, 1415, 1805)]"
1_4970,1,"[(162, 205, 244, 280)]"
1_4971,1,"[(324, 419, 515, 539)]"
1_4972,1,"[(364, 386, 482, 570)]"
1_4973,1,"[(183, 229, 233, 269)]"
1_4974,1,"[(1313, 1484, 2618, 2873)]"
1_4975,1,"[(184, 63, 230, 92)]"
1_4976,1,"[(1170, 1233, 1497, 1578)]"
1_4977,1,"[(186, 67, 228, 89)]"
1_4978,1,"[(1500, 1933, 2062, 2525)]"
1_4979,1,"[(1157, 1930, 1663, 2538)]"
1_498,1,"[(195, 107, 228, 139)]"
1_4980,1,"[(189, 88, 231, 123)]"
1_4981,1,"[(1310, 570, 3400, 1950)]"
1_4982,1,"[(902, 973, 1339, 1402)]"
1_4983,1,"[(346, 751, 470, 874)]"
1_4984,1,"[(1107, 2260, 1451, 2487)]"
1_4985,1,"[(182, 105, 231, 134)]"
1_4986,1,"[(172, 126, 254, 179)]"
1_4987,1,"[(696, 856, 1189, 1273)]"
1_4988,1,"[(172, 79, 252, 129)]"
1_4989,1,"[(718, 939, 1854, 1205)]"
1_499,1,"[(1133, 1468, 1799, 2155)]"
1_4990,1,"[(1072, 1643, 1957, 2677)]"
1_4991,1,"[(1223, 2103, 1628, 2487)]"
1_4992,1,"[(800, 1086, 1682, 1762)]"
1_4993,1,"[(180, 427, 229, 463)]"
1_4994,1,"[(310, 398, 515, 545)]"
1_4995,1,"[(838, 1418, 1631, 2175)]"
1_4996,1,"[(1114, 1533, 1682, 2031)]"
1_4997,1,"[(1320, 1651, 1912, 2280)]"
1_4998,1,"[(372, 94, 467, 217)]"
1_4999,1,"[(172, 87, 246, 121)]"
1_5,1,"[(1567, 1858, 2128, 2406)]"
1_50,1,"[(363, 758, 465, 874)]"
1_500,1,"[(318, 22, 528, 252)]"
1_5000,1,"[(1810, 2256, 2526, 3078)]"
1_5001,1,"[(1071, 1484, 2047, 2360)]"
1_5002,1,"[(199, 112, 221, 132)]"
1_5003,1,"[(184, 218, 228, 258)]"
1_5004,1,"[(339, 198, 775, 719)]"
1_5005,1,"[(155, 283, 254, 381)]"
1_5006,1,"[(356, 758, 461, 861)]"
1_5007,1,"[(179, 132, 241, 170)]"
1_5008,1,"[(169, 217, 243, 279)]"
1_5009,1,"[(691, 1454, 1991, 2087)]"
1_501,1,"[(225, 293, 610, 660)]"
1_5010,1,"[(164, 113, 242, 175)]"
1_5011,1,"[(183, 46, 240, 100)]"
1_5012,1,"[(170, 100, 253, 154)]"
1_5013,1,"[(189, 195, 229, 230)]"
1_5014,1,"[(1450, 1881, 1821, 2218)]"
1_5015,1,"[(1890, 854, 2950, 1978)]"
1_5016,1,"[(186, 229, 231, 267)]"
1_5017,1,"[(163, 112, 257, 182)]"
1_5018,1,"[(176, 156, 241, 206)]"
1_5019,1,"[(1059, 816, 1383, 1158)]"
1_502,1,"[(1214, 172, 1783, 639)]"
1_5020,1,"[(165, 151, 257, 215)]"
1_5021,1,"[(165, 96, 583, 415)]"
1_5022,1,"[(148, 335, 263, 444)]"
1_5023,1,"[(113, 142, 222, 214)]"
1_5024,1,"[(1171, 1655, 2079, 2565)]"
1_5025,1,"[(189, 273, 226, 303)]"
1_5026,1,"[(1835, 1135, 2357, 1832)]"
1_5027,1,"[(373, 436, 462, 518)]"
1_5028,1,"[(307, 259, 695, 659)]"
1_5029,1,"[(362, 96, 480, 225)]"
1_503,1,"[(175, 724, 647, 901)]"
1_5030,1,"[(337, 763, 483, 861)]"
1_5031,1,"[(191, 113, 229, 140)]"
1_5032,1,"[(301, 207, 608, 560)]"
1_5033,1,"[(1417, 1372, 1885, 1823)]"
1_5034,1,"[(379, 751, 458, 861)]"
1_5035,1,"[(1036, 1468, 1452, 1798)]"
1_5036,1,"[(451, 1121, 1930, 1421)]"
1_5037,1,"[(355, 385, 485, 542)]"
1_5038,1,"[(189, 79, 236, 115)]"
1_5039,1,"[(378, 60, 467, 253)]"
1_504,1,"[(1151, 1658, 1495, 2047)]"
1_5040,1,"[(1351, 2096, 1813, 2695)]"
1_5041,1,"[(185, 126, 239, 172)]"
1_5042,1,"[(171, 184, 249, 243)]"
1_5043,1,"[(150, 299, 270, 373)]"
1_5044,1,"[(44, 97, 422, 300)]"
1_5045,1,"[(181, 82, 242, 124)]"
1_5046,1,"[(1057, 1561, 1543, 1893)]"
1_5047,1,"[(1323, 685, 1808, 1207)]"
1_5048,1,"[(1922, 1128, 2230, 1989)]"
1_5049,1,"[(1064, 1711, 1872, 2151)]"
1_505,1,"[(1481, 2224, 2040, 2796)]"
1_5050,1,"[(1059, 905, 2124, 3240)]"
1_5051,1,"[(189, 195, 228, 237)]"
1_5052,1,"[(1268, 2000, 1728, 3161)]"
1_5053,1,"[(1202, 1271, 1730, 1521)]"
1_5054,1,"[(1411, 1835, 2029, 2577)]"
1_5055,1,"[(903, 1274, 1583, 1779)]"
1_5056,1,"[(194, 195, 221, 222)]"
1_5057,1,"[(184, 81, 231, 117)]"
1_5058,1,"[(316, 387, 495, 544)]"
1_5059,1,"[(161, 215, 252, 287)]"
1_506,1,"[(196, 115, 226, 138)]"
1_5060,1,"[(1039, 899, 2197, 2173)]"
1_5061,1,"[(352, 741, 482, 879)]"
1_5062,1,"[(657, 1079, 3298, 1992)]"
1_5063,1,"[(354, 398, 471, 540)]"
1_5064,1,"[(191, 228, 224, 266)]"
1_5065,1,"[(180, 59, 240, 86)]"
1_5066,1,"[(334, 389, 499, 554)]"
1_5067,1,"[(1126, 1689, 2359, 2796)]"
1_5068,1,"[(1461, 1089, 1839, 1548)]"
1_5069,1,"[(139, 107, 237, 214)]"
1_507,1,"[(785, 836, 1418, 1375)]"
1_5070,1,"[(189, 158, 236, 206)]"
1_5071,1,"[(1377, 2041, 1736, 2378)]"
1_5072,1,"[(1172, 1599, 1946, 2394)]"
1_5073,1,"[(1182, 1320, 1654, 1742)]"
1_5074,1,"[(1578, 2194, 2276, 2709)]"
1_5075,1,"[(184, 267, 231, 310)]"
1_5076,1,"[(930, 1072, 1403, 1618)]"
1_5077,1,"[(2399, 673, 2967, 1313)]"
1_5078,1,"[(1139, 2936, 1758, 3586)]"
1_5079,1,"[(1209, 1657, 1430, 1855)]"
1_508,1,"[(182, 285, 237, 390)]"
1_5080,1,"[(177, 116, 260, 172)]"
1_5081,1,"[(1243, 1149, 2202, 2338)]"
1_5082,1,"[(840, 3118, 1213, 3516)]"
1_5083,1,"[(160, 205, 254, 298)]"
1_5084,1,"[(296, 348, 534, 606)]"
1_5085,1,"[(1227, 845, 1463, 2363)]"
1_5086,1,"[(179, 105, 248, 149)]"
1_5087,1,"[(597, 1203, 1218, 1644)]"
1_5088,1,"[(1380, 2053, 2180, 3097)]"
1_5089,1,"[(1366, 1498, 1718, 2011)]"
1_509,1,"[(187, 424, 224, 462)]"
1_5090,1,"[(1292, 1915, 1702, 2260)]"
1_5091,1,"[(891, 1384, 1577, 1811)]"
1_5092,1,"[(197, 195, 223, 224)]"
1_5093,1,"[(249, 42, 596, 273)]"
1_5094,1,"[(172, 124, 254, 175)]"
1_5095,1,"[(1100, 1014, 1453, 2573)]"
1_5096,1,"[(1671, 1196, 2210, 1700)]"
1_5097,1,"[(173, 311, 239, 412)]"
1_5098,1,"[(3161, 2949, 3989, 3619)]"
1_5099,1,"[(176, 308, 232, 358)]"
1_51,1,"[(230, 334, 610, 594)]"
1_510,1,"[(1440, 1842, 2035, 2385)]"
1_5100,1,"[(889, 1085, 3021, 1927)]"
1_5101,1,"[(605, 740, 2407, 3174)]"
1_5102,1,"[(164, 344, 237, 429)]"
1_5103,1,"[(175, 59, 236, 101)]"
1_5104,1,"[(1314, 1891, 1862, 2292)]"
1_5105,1,"[(39, 69, 212, 311)]"
1_5106,1,"[(154, 106, 251, 205)]"
1_5107,1,"[(158, 294, 269, 371)]"
1_5108,1,"[(386, 113, 466, 214)]"
1_5109,1,"[(1371, 2248, 1981, 2892)]"
1_511,1,"[(684, 1361, 1314, 1753)]"
1_5110,1,"[(151, 350, 264, 509)]"
1_5111,1,"[(190, 132, 230, 164)]"
1_5112,1,"[(1573, 1869, 2025, 2498)]"
1_5113,1,"[(1270, 1252, 1626, 1747)]"
1_5114,1,"[(237, 188, 586, 499)]"
1_5115,1,"[(176, 215, 228, 300)]"
1_5116,1,"[(1274, 1584, 1836, 2280)]"
1_5117,1,"[(166, 142, 256, 221)]"
1_5118,1,"[(385, 111, 456, 194)]"
1_5119,1,"[(787, 1334, 1512, 2102)]"
1_512,1,"[(374, 98, 476, 202)]"
1_5120,1,"[(309, 731, 511, 876)]"
1_5121,1,"[(1388, 1538, 2485, 2246)]"
1_5122,1,"[(185, 159, 230, 200)]"
1_5123,1,"[(1248, 1237, 2165, 2092)]"
1_5124,1,"[(1035, 1778, 2062, 2708)]"
1_5125,1,"[(185, 311, 233, 355)]"
1_5126,1,"[(158, 263, 260, 349)]"
1_5127,1,"[(1175, 1758, 2261, 2734)]"
1_5128,1,"[(726, 1660, 1717, 2101)]"
1_5129,1,"[(1287, 721, 1762, 1125)]"
1_513,1,"[(166, 303, 248, 357)]"
1_5130,1,"[(240, 176, 985, 522)]"
1_5131,1,"[(1042, 957, 1333, 2669)]"
1_5132,1,"[(384, 84, 452, 239)]"
1_5133,1,"[(160, 213, 256, 289)]"
1_5134,1,"[(163, 376, 238, 477)]"
1_5135,1,"[(360, 86, 489, 238)]"
1_5136,1,"[(134, 413, 288, 486)]"
1_5137,1,"[(178, 193, 235, 246)]"
1_5138,1,"[(179, 688, 644, 942)]"
1_5139,1,"[(326, 377, 509, 563)]"
1_514,1,"[(376, 388, 457, 557)]"
1_5140,1,"[(1009, 1348, 1509, 1783)]"
1_5141,1,"[(317, 754, 503, 869)]"
1_5142,1,"[(869, 2190, 1591, 2721)]"
1_5143,1,"[(1898, 1093, 2434, 1519)]"
1_5144,1,"[(156, 178, 261, 258)]"
1_5145,1,"[(936, 1148, 1283, 1575)]"
1_5146,1,"[(183, 313, 231, 355)]"
1_5147,1,"[(399, 126, 445, 183)]"
1_5148,1,"[(143, 334, 265, 439)]"
1_5149,1,"[(360, 773, 458, 849)]"
1_515,1,"[(405, 162, 1237, 1017)]"
1_5150,1,"[(1378, 1369, 2241, 2829)]"
1_5151,1,"[(287, 236, 756, 844)]"
1_5152,1,"[(1494, 884, 2585, 1852)]"
1_5153,1,"[(1457, 1565, 1940, 2218)]"
1_5154,1,"[(178, 203, 248, 291)]"
1_5155,1,"[(1100, 1677, 1416, 2138)]"
1_5156,1,"[(183, 45, 254, 89)]"
1_5157,1,"[(230, 235, 397, 479)]"
1_5158,1,"[(196, 131, 225, 166)]"
1_5159,1,"[(177, 76, 246, 131)]"
1_516,1,"[(144, 307, 277, 419)]"
1_5160,1,"[(308, 361, 497, 591)]"
1_5161,1,"[(155, 248, 260, 337)]"
1_5162,1,"[(193, 107, 219, 133)]"
1_5163,1,"[(259, 324, 575, 630)]"
1_5164,1,"[(232, 607, 584, 1026)]"
1_5165,1,"[(359, 767, 457, 857)]"
1_5166,1,"[(1539, 2429, 2070, 2909)]"
1_5167,1,"[(1019, 1267, 1653, 2052)]"
1_5168,1,"[(373, 431, 460, 516)]"
1_5169,1,"[(179, 155, 233, 208)]"
1_517,1,"[(130, 1369, 1845, 1554)]"
1_5170,1,"[(157, 216, 610, 656)]"
